Date,Open,High,Low,Close,Volume,Exchange
2023-11-16,3430.05,3529.35,3414.20,3497.85,3951984,NSE
2023-11-15,3383.10,3413.00,3356.05,3404.30,2059802,NSE
2023-11-13,3356.00,3356.00,3327.00,3331.55,1030990,NSE
2023-11-12,3350.00,3359.00,3345.00,3357.30,173346,NSE
2023-11-10,3338.00,3347.45,3322.35,3333.45,1338557,NSE
2023-11-09,3390.10,3391.50,3342.05,3347.45,2112352,NSE
2023-11-08,3371.45,3401.95,3369.55,3381.55,992899,NSE
2023-11-07,3378.00,3404.15,3366.00,3370.45,1191144,NSE
2023-11-06,3375.00,3392.30,3359.00,3380.25,1099852,NSE
2023-11-03,3382.00,3387.90,3344.30,3350.90,1402598,NSE
2023-11-02,3343.20,3375.95,3343.20,3360.10,1245384,NSE
2023-11-01,3355.00,3371.60,3311.00,3330.65,1563475,NSE
2023-10-31,3399.00,3399.00,3350.05,3368.75,999811,NSE
2023-10-30,3350.00,3382.85,3333.75,3378.55,910972,NSE
2023-10-27,3350.00,3362.00,3337.00,3350.95,1108851,NSE
2023-10-26,3368.05,3373.70,3330.00,3336.75,1984471,NSE
2023-10-25,3390.50,3425.00,3377.20,3390.10,1518537,NSE
2023-10-23,3473.00,3478.95,3401.30,3410.15,1106272,NSE
2023-10-20,3450.40,3499.50,3444.05,3494.55,1481211,NSE
2023-10-19,3469.50,3476.85,3451.90,3455.65,1514545,NSE
2023-10-18,3511.00,3522.70,3484.00,3487.25,1408245,NSE
2023-10-17,3530.00,3534.15,3503.35,3507.05,1672065,NSE
2023-10-16,3566.00,3574.65,3519.10,3524.05,1671104,NSE
2023-10-13,3530.00,3577.00,3525.00,3570.85,2890357,NSE
2023-10-12,3575.00,3588.65,3538.10,3542.55,4241281,NSE
2023-10-11,3650.00,3650.00,3605.00,3609.90,2426417,NSE
2023-10-10,3640.05,3648.00,3601.35,3628.90,1848148,NSE
2023-10-09,3645.05,3679.00,3631.00,3638.35,4233074,NSE
2023-10-06,3591.00,3634.95,3575.05,3621.40,2075691,NSE
2023-10-05,3554.00,3624.00,3551.20,3589.35,2990768,NSE
2023-10-04,3486.30,3548.00,3477.30,3537.75,1788138,NSE
2023-10-03,3534.20,3534.20,3480.10,3513.85,1948148,NSE
2023-09-29,3537.20,3568.45,3505.55,3528.60,2243791,NSE
2023-09-28,3600.00,3602.80,3527.35,3536.75,1755753,NSE
2023-09-27,3590.00,3614.00,3555.70,3589.30,1541134,NSE
2023-09-26,3567.60,3594.95,3536.00,3585.70,1726062,NSE
2023-09-25,3602.50,3620.00,3558.65,3577.15,1238778,NSE
2023-09-22,3584.00,3633.75,3565.05,3603.65,1989083,NSE
2023-09-21,3588.55,3605.00,3528.00,3585.30,2004073,NSE
2023-09-20,3580.00,3625.00,3580.00,3606.05,1649396,NSE
2023-09-18,3580.05,3619.30,3575.25,3606.15,1395753,NSE
2023-09-15,3567.85,3607.35,3562.45,3598.30,2952897,NSE
2023-09-14,3570.05,3597.70,3545.60,3560.05,2604721,NSE
2023-09-13,3571.10,3588.85,3545.00,3567.85,1754929,NSE
2023-09-12,3492.00,3589.90,3483.00,3580.80,4476016,NSE
2023-09-11,3462.00,3485.70,3445.00,3480.65,1783604,NSE
2023-09-08,3455.25,3465.00,3435.05,3441.90,1518917,NSE
2023-09-07,3430.80,3460.00,3422.30,3455.25,1885092,NSE
2023-09-06,3434.00,3443.90,3398.10,3429.90,1314818,NSE
2023-09-05,3420.00,3447.00,3405.15,3429.35,1501842,NSE
2023-09-04,3378.00,3432.85,3370.05,3418.50,1828332,NSE
2023-09-01,3366.00,3389.00,3356.80,3379.20,1277950,NSE
2023-08-31,3401.00,3417.40,3343.65,3356.80,3417652,NSE
2023-08-30,3398.00,3408.10,3383.05,3390.95,1188200,NSE
2023-08-29,3381.05,3389.55,3365.00,3376.15,944517,NSE
2023-08-28,3394.00,3394.00,3360.10,3375.55,1037485,NSE
2023-08-25,3375.00,3385.80,3350.25,3381.30,1158046,NSE
2023-08-24,3408.00,3413.05,3378.10,3387.75,1152881,NSE
2023-08-23,3388.00,3402.00,3376.00,3398.25,1330046,NSE
2023-08-22,3400.00,3411.00,3365.05,3382.15,1222012,NSE
2023-08-21,3375.00,3409.75,3372.00,3401.65,1375579,NSE
2023-08-18,3410.00,3410.00,3356.50,3367.10,2526749,NSE
2023-08-17,3455.00,3460.80,3413.20,3435.75,1843241,NSE
2023-08-16,3450.00,3466.00,3435.20,3458.40,1328445,NSE
2023-08-14,3440.70,3455.00,3411.00,3449.85,1190425,NSE
2023-08-11,3438.10,3466.65,3414.00,3448.80,1679974,NSE
2023-08-10,3450.00,3464.90,3430.05,3442.10,1096701,NSE
2023-08-09,3464.90,3467.00,3425.05,3462.50,1794589,NSE
2023-08-08,3484.05,3489.95,3456.60,3470.60,1634225,NSE
2023-08-07,3453.95,3488.00,3441.25,3484.05,1853889,NSE
2023-08-04,3401.25,3471.00,3401.25,3443.55,2248493,NSE
2023-08-03,3420.00,3433.25,3368.00,3399.95,2026351,NSE
2023-08-02,3434.95,3446.40,3413.60,3440.65,1914899,NSE
2023-08-01,3415.00,3460.00,3415.00,3452.05,1956167,NSE
2023-07-31,3364.40,3426.65,3360.90,3421.45,2743678,NSE
2023-07-28,3385.00,3393.70,3331.00,3355.40,2599831,NSE
2023-07-27,3394.95,3411.65,3385.05,3396.90,1701769,NSE
2023-07-26,3400.35,3420.85,3385.00,3388.30,1066803,NSE
2023-07-25,3397.50,3406.80,3380.20,3399.15,1272980,NSE
2023-07-24,3381.00,3413.45,3372.10,3394.75,1680132,NSE
2023-07-21,3404.05,3434.90,3359.05,3368.30,3770223,NSE
2023-07-20,3453.10,3478.90,3436.05,3463.30,1715404,NSE
2023-07-19,3500.00,3516.85,3445.65,3470.05,2405370,NSE
2023-07-18,3476.00,3524.00,3465.00,3496.85,2600090,NSE
2023-07-17,3510.00,3549.90,3477.05,3491.70,2743228,NSE
2023-07-14,3365.00,3524.85,3352.00,3514.65,6306101,NSE
2023-07-13,3284.00,3367.45,3272.75,3340.55,4585146,NSE
2023-07-12,3280.95,3289.15,3250.10,3259.90,1515240,NSE
2023-07-11,3295.00,3295.00,3260.80,3272.40,1110172,NSE
2023-07-10,3324.75,3324.75,3265.20,3271.95,1407431,NSE
2023-07-07,3302.00,3356.90,3302.00,3329.25,1789326,NSE
2023-07-06,3306.55,3328.45,3302.00,3322.90,1848238,NSE
2023-07-05,3320.00,3329.00,3305.00,3319.95,1453008,NSE
2023-07-04,3290.00,3315.00,3277.30,3308.85,1656681,NSE
2023-07-03,3314.30,3318.80,3268.75,3272.30,1687264,NSE
2023-06-30,3220.00,3310.00,3214.10,3302.25,2672406,NSE
2023-06-28,3208.00,3230.95,3193.40,3215.45,1575872,NSE
2023-06-27,3202.00,3209.65,3182.30,3197.35,863542,NSE
2023-06-26,3205.00,3213.90,3173.00,3189.65,1978803,NSE
2023-06-23,3237.30,3249.40,3209.15,3216.35,1119505,NSE
2023-06-22,3260.00,3267.65,3230.10,3238.50,1529603,NSE
2023-06-21,3250.00,3261.40,3223.95,3258.20,1645987,NSE
2023-06-20,3214.00,3232.50,3201.05,3227.70,1528452,NSE
2023-06-19,3190.00,3214.90,3175.00,3210.40,1468186,NSE
2023-06-16,3197.00,3199.40,3156.00,3174.90,4156189,NSE
2023-06-15,3245.30,3247.45,3210.00,3216.30,2273810,NSE
2023-06-14,3243.70,3255.85,3225.85,3251.05,1658544,NSE
2023-06-13,3260.00,3265.00,3239.00,3243.70,1371928,NSE
2023-06-12,3215.00,3254.40,3211.00,3246.90,2324605,NSE
2023-06-09,3245.00,3250.00,3205.35,3209.30,1775689,NSE
2023-06-08,3261.00,3270.00,3233.00,3236.45,1759366,NSE
2023-06-07,3253.00,3278.85,3241.00,3274.90,1567196,NSE
2023-06-06,3280.00,3288.85,3220.60,3232.30,2022849,NSE
2023-06-05,3315.00,3327.00,3285.05,3288.90,1861468,NSE
2023-06-02,3326.25,3335.90,3297.45,3305.60,2030661,NSE
2023-06-01,3314.00,3340.00,3297.50,3324.00,1177314,NSE
2023-05-31,3309.00,3327.70,3265.15,3289.50,5815424,NSE
2023-05-30,3315.00,3326.95,3301.35,3316.20,1344224,NSE
2023-05-29,3360.80,3372.00,3312.00,3320.35,1210372,NSE
2023-05-26,3293.50,3338.65,3291.00,3328.90,1791115,NSE
2023-05-25,3294.00,3306.00,3267.10,3293.50,1374917,NSE
2023-05-24,3276.00,3317.20,3276.00,3303.35,1016555,NSE
2023-05-23,3306.00,3327.95,3290.10,3297.05,1687418,NSE
2023-05-22,3230.00,3308.45,3217.05,3298.70,1333243,NSE
2023-05-19,3210.00,3234.50,3203.05,3222.85,1152449,NSE
2023-05-18,3225.95,3228.95,3195.00,3199.85,1369364,NSE
2023-05-17,3255.95,3280.00,3198.25,3208.70,1588815,NSE
2023-05-16,3256.20,3285.00,3250.45,3258.15,986306,NSE
2023-05-15,3284.00,3292.00,3248.35,3255.05,1150390,NSE
2023-05-12,3279.15,3290.00,3260.00,3274.30,1027479,NSE
2023-05-11,3309.00,3309.70,3272.00,3282.15,1719623,NSE
2023-05-10,3290.00,3306.50,3266.05,3286.80,1559987,NSE
2023-05-09,3252.60,3298.00,3246.00,3283.25,1107375,NSE
2023-05-08,3245.00,3254.85,3231.30,3250.60,928235,NSE
2023-05-05,3220.00,3244.00,3210.05,3230.70,1710027,NSE
2023-05-04,3180.15,3224.45,3178.00,3220.70,1953253,NSE
2023-05-03,3216.00,3216.00,3173.15,3179.90,2468285,NSE
2023-05-02,3235.00,3235.00,3210.00,3219.40,2321159,NSE
2023-04-28,3200.40,3227.25,3196.25,3219.25,2931312,NSE
2023-04-27,3185.00,3199.20,3170.65,3187.95,2434446,NSE
2023-04-26,3181.00,3208.40,3181.00,3198.15,2000029,NSE
2023-04-25,3183.00,3191.20,3147.50,3176.00,2024090,NSE
2023-04-24,3151.10,3180.95,3126.15,3174.80,1640676,NSE
2023-04-21,3110.00,3164.45,3100.80,3160.85,1929184,NSE
2023-04-20,3090.00,3113.00,3078.00,3104.80,2419999,NSE
2023-04-19,3130.75,3140.00,3071.50,3089.60,3298034,NSE
2023-04-18,3154.95,3156.85,3110.60,3130.75,2617302,NSE
2023-04-17,3134.10,3163.40,3070.25,3139.50,5505048,NSE
2023-04-13,3210.00,3230.00,3180.00,3188.85,4174070,NSE
2023-04-12,3227.95,3260.95,3199.00,3241.65,2417727,NSE
2023-04-11,3264.00,3272.95,3192.15,3213.80,2348779,NSE
2023-04-10,3220.00,3272.00,3215.00,3263.40,2203187,NSE
2023-04-06,3225.00,3257.35,3215.00,3220.70,1703464,NSE
2023-04-05,3185.50,3264.35,3185.50,3239.80,2655065,NSE
2023-04-03,3224.95,3224.95,3173.75,3200.00,1521830,NSE
2023-03-31,3189.95,3213.00,3152.00,3205.90,2382581,NSE
2023-03-29,3129.00,3150.00,3104.10,3138.90,1740616,NSE
2023-03-28,3127.00,3149.55,3110.15,3115.90,1303530,NSE
2023-03-27,3135.00,3152.75,3106.00,3122.30,1524217,NSE
2023-03-24,3148.90,3170.00,3106.00,3120.50,1329577,NSE
2023-03-23,3114.90,3146.35,3101.00,3124.65,1372218,NSE
2023-03-22,3130.05,3143.50,3106.10,3130.80,1123939,NSE
2023-03-21,3143.30,3156.75,3097.45,3106.10,1815297,NSE
2023-03-20,3169.65,3169.65,3095.05,3143.30,2289468,NSE
2023-03-17,3150.50,3221.40,3144.00,3179.30,6739966,NSE
2023-03-16,3208.00,3219.80,3172.00,3185.00,1901060,NSE
2023-03-15,3250.00,3260.35,3192.00,3198.90,1780522,NSE
2023-03-14,3280.00,3304.40,3209.40,3214.95,2670334,NSE
2023-03-13,3333.00,3369.80,3272.00,3281.95,1901233,NSE
2023-03-10,3312.90,3337.25,3290.00,3331.00,1024404,NSE
2023-03-09,3385.00,3385.00,3330.85,3336.85,1648500,NSE
2023-03-08,3364.00,3396.00,3330.85,3390.40,1844590,NSE
2023-03-06,3361.90,3404.95,3359.00,3371.85,1334132,NSE
2023-03-03,3354.00,3358.00,3331.10,3342.15,1043190,NSE
2023-03-02,3361.00,3369.90,3318.00,3321.45,1556538,NSE
2023-03-01,3323.00,3389.00,3315.00,3385.70,1669307,NSE
2023-02-28,3328.50,3392.00,3299.90,3312.85,4116217,NSE
2023-02-27,3390.00,3390.00,3316.00,3331.85,1128022,NSE
2023-02-24,3422.50,3433.95,3382.30,3400.45,977592,NSE
2023-02-23,3421.00,3452.40,3408.00,3413.80,1441570,NSE
2023-02-22,3414.95,3447.00,3395.00,3401.55,1218430,NSE
2023-02-21,3494.00,3508.90,3444.75,3451.00,1139541,NSE
2023-02-20,3502.00,3522.00,3475.05,3487.30,1296082,NSE
2023-02-17,3526.15,3538.90,3490.00,3501.15,1061369,NSE
2023-02-16,3527.20,3575.00,3527.00,3558.05,1618931,NSE
2023-02-15,3487.00,3526.00,3460.15,3520.65,1429449,NSE
2023-02-14,3505.00,3524.85,3495.00,3500.10,1579818,NSE
2023-02-13,3549.00,3549.00,3473.40,3482.40,1087939,NSE
2023-02-10,3520.00,3542.35,3508.15,3537.55,1187821,NSE
2023-02-09,3515.00,3547.60,3505.30,3540.85,1655427,NSE
2023-02-08,3478.05,3539.90,3478.05,3520.10,1986946,NSE
2023-02-07,3468.90,3493.00,3461.40,3472.55,1455647,NSE
2023-02-06,3473.15,3473.15,3436.85,3459.95,1138714,NSE
2023-02-03,3504.00,3504.00,3452.90,3482.30,1804469,NSE
2023-02-02,3427.00,3469.00,3420.10,3460.40,1813847,NSE
2023-02-01,3363.00,3419.00,3355.00,3408.35,2205161,NSE
2023-01-31,3449.00,3449.00,3351.00,3358.70,2820375,NSE
2023-01-30,3420.00,3458.45,3385.55,3433.65,1953798,NSE
2023-01-27,3426.00,3446.00,3382.30,3411.05,1785879,NSE
2023-01-25,3425.30,3435.00,3405.00,3429.75,874110,NSE
2023-01-24,3425.00,3451.95,3417.30,3436.30,1387863,NSE
2023-01-23,3388.00,3419.00,3355.60,3414.90,1067916,NSE
2023-01-20,3365.00,3394.65,3355.60,3363.10,1529349,NSE
2023-01-19,3380.00,3387.00,3361.00,3373.10,1585044,NSE
2023-01-18,3380.00,3408.95,3372.25,3390.00,2421189,NSE
2023-01-17,3330.00,3381.80,3321.00,3378.40,1688475,NSE
2023-01-16,3317.00,3353.00,3298.05,3334.05,1843607,NSE
2023-01-13,3342.90,3379.00,3305.00,3374.55,1742837,NSE
2023-01-12,3329.00,3350.00,3315.55,3334.35,2250391,NSE
2023-01-11,3290.10,3349.50,3271.15,3328.70,2720512,NSE
2023-01-10,3285.00,3298.00,3230.10,3286.40,3864655,NSE
2023-01-09,3229.00,3327.00,3221.15,3319.95,2885060,NSE
2023-01-06,3300.00,3301.55,3200.00,3211.55,2488376,NSE
2023-01-05,3330.20,3337.30,3281.95,3311.10,1826057,NSE
2023-01-04,3306.70,3327.35,3286.20,3314.65,1231668,NSE
2023-01-03,3252.00,3320.00,3245.30,3311.35,1245178,NSE
2023-01-02,3261.00,3266.85,3235.20,3261.45,709547,NSE
2022-12-30,3286.05,3299.00,3246.20,3256.70,1163131,NSE
2022-12-29,3231.10,3271.50,3228.00,3268.75,1037927,NSE
2022-12-28,3249.80,3266.10,3226.00,3257.10,910795,NSE
2022-12-27,3269.20,3273.80,3231.50,3259.50,835883,NSE
2022-12-26,3228.35,3272.00,3225.05,3252.90,870157,NSE
2022-12-23,3217.00,3266.85,3217.00,3228.35,1360281,NSE
2022-12-22,3294.00,3294.00,3245.10,3259.70,1384101,NSE
2022-12-21,3249.00,3283.05,3240.00,3268.55,1432566,NSE
2022-12-20,3198.90,3249.00,3163.65,3243.95,1529971,NSE
2022-12-19,3227.00,3245.50,3194.50,3202.05,2120965,NSE
2022-12-16,3275.00,3292.00,3225.20,3240.25,2703680,NSE
2022-12-15,3358.80,3364.75,3298.95,3305.10,1415694,NSE
2022-12-14,3348.80,3377.00,3340.90,3365.35,1213311,NSE
2022-12-13,3277.20,3336.45,3267.80,3332.10,1378016,NSE
2022-12-12,3255.50,3296.00,3236.10,3286.45,1527610,NSE
2022-12-09,3374.10,3374.10,3276.35,3292.75,1797896,NSE
2022-12-08,3360.00,3380.60,3339.45,3350.55,1285619,NSE
2022-12-07,3368.30,3393.70,3354.00,3380.60,1167505,NSE
2022-12-06,3400.05,3407.95,3368.00,3385.35,1166999,NSE
2022-12-05,3433.00,3439.15,3407.00,3425.90,1475065,NSE
2022-12-02,3458.10,3468.90,3413.00,3439.15,2411749,NSE
2022-12-01,3425.00,3480.00,3420.00,3475.65,2180856,NSE
2022-11-30,3383.00,3414.90,3375.00,3390.80,3410702,NSE
2022-11-29,3383.00,3429.00,3383.00,3397.35,1576028,NSE
2022-11-28,3366.00,3417.00,3365.55,3395.25,2195437,NSE
2022-11-25,3383.00,3403.35,3348.00,3389.65,1588981,NSE
2022-11-24,3316.25,3392.95,3308.30,3380.15,1296591,NSE
2022-11-23,3330.00,3330.00,3291.00,3308.30,1150011,NSE
2022-11-22,3280.00,3318.95,3255.25,3314.95,1149739,NSE
2022-11-21,3322.50,3333.70,3273.00,3283.50,1304194,NSE
2022-11-18,3350.00,3362.75,3321.00,3343.45,1164540,NSE
2022-11-17,3340.00,3360.00,3317.75,3349.00,1417986,NSE
2022-11-16,3338.90,3367.90,3321.45,3355.35,1748235,NSE
2022-11-15,3321.00,3339.95,3292.00,3332.60,1400708,NSE
2022-11-14,3324.00,3349.00,3309.00,3335.50,1342074,NSE
2022-11-11,3269.60,3341.60,3255.05,3315.95,3265394,NSE
2022-11-10,3170.00,3225.00,3170.00,3205.65,1573092,NSE
2022-11-09,3249.80,3249.80,3201.65,3216.05,1162267,NSE
2022-11-07,3229.00,3242.80,3195.10,3233.70,1474498,NSE
2022-11-04,3217.00,3220.05,3166.15,3217.40,1464013,NSE
2022-11-03,3228.05,3228.05,3195.00,3206.75,1422652,NSE
2022-11-02,3270.00,3270.00,3222.05,3241.70,1405955,NSE
2022-11-01,3214.50,3262.60,3203.45,3259.70,2991060,NSE
2022-10-31,3199.00,3199.00,3177.80,3193.15,1919414,NSE
2022-10-28,3150.00,3178.50,3145.00,3163.25,1355739,NSE
2022-10-27,3160.70,3174.00,3134.35,3157.40,2438421,NSE
2022-10-25,3180.50,3184.25,3151.15,3162.10,2069643,NSE
2022-10-24,3170.10,3178.00,3155.00,3161.70,260949,NSE
2022-10-21,3157.80,3160.40,3127.00,3137.40,1021913,NSE
2022-10-20,3105.00,3160.00,3105.00,3157.30,1587601,NSE
2022-10-19,3159.00,3159.00,3112.00,3121.85,1194289,NSE
2022-10-18,3150.00,3155.35,3128.55,3144.70,1793722,NSE
2022-10-17,3072.65,3128.40,3071.45,3111.75,1517005,NSE
2022-10-14,3145.00,3150.00,3071.00,3099.15,2245977,NSE
2022-10-13,3100.75,3110.00,3052.35,3103.30,2054781,NSE
2022-10-12,3084.90,3109.90,3062.05,3100.75,1665247,NSE
2022-10-11,3100.00,3145.00,3053.35,3069.55,4730645,NSE
2022-10-10,3010.00,3127.00,3005.00,3118.55,3064063,NSE
2022-10-07,3097.40,3105.00,3058.10,3064.90,1939879,NSE
2022-10-06,3111.00,3124.00,3092.45,3101.95,1790816,NSE
2022-10-04,3029.95,3098.00,3023.00,3091.15,2145875,NSE
2022-10-03,2995.00,3020.70,2974.00,2984.95,1763331,NSE
2022-09-30,2990.85,3019.70,2950.10,3004.55,2817353,NSE
2022-09-29,3054.00,3055.85,2990.00,2997.30,2493902,NSE
2022-09-28,2980.00,3049.95,2980.00,3035.65,2739767,NSE
2022-09-27,3009.40,3025.00,2976.00,3017.45,2227447,NSE
2022-09-26,2959.85,3025.85,2926.10,2994.40,2925489,NSE
2022-09-23,3004.00,3022.50,2979.00,2982.05,2652374,NSE
2022-09-22,2990.00,3029.95,2979.30,3007.40,2017983,NSE
2022-09-21,3028.00,3041.40,2998.15,3001.20,2253818,NSE
2022-09-20,3050.00,3079.95,3030.00,3040.30,1544295,NSE
2022-09-19,3036.00,3042.00,2987.80,3028.80,2072220,NSE
2022-09-16,3076.00,3094.35,3000.00,3008.70,5322221,NSE
2022-09-15,3130.00,3137.75,3100.00,3104.35,2138023,NSE
2022-09-14,3135.00,3141.40,3113.80,3120.40,5090269,NSE
2022-09-13,3263.45,3263.45,3225.00,3229.35,1972678,NSE
2022-09-12,3239.90,3269.80,3225.00,3242.95,1785928,NSE
2022-09-09,3195.00,3233.50,3168.50,3217.65,1561185,NSE
2022-09-08,3170.00,3183.50,3160.10,3169.65,1346113,NSE
2022-09-07,3102.00,3161.90,3102.00,3149.60,1291534,NSE
2022-09-06,3135.50,3140.85,3106.35,3127.05,1936453,NSE
2022-09-05,3123.65,3147.95,3112.25,3133.40,2147912,NSE
2022-09-02,3163.00,3163.00,3120.30,3130.40,2052900,NSE
2022-09-01,3190.00,3190.00,3121.00,3131.70,3546935,NSE
2022-08-30,3155.00,3226.50,3142.10,3211.15,3431525,NSE
2022-08-29,3125.00,3142.70,3081.00,3132.55,2539173,NSE
2022-08-26,3234.30,3257.00,3216.80,3222.20,1457962,NSE
2022-08-25,3276.00,3278.15,3214.75,3218.20,1946930,NSE
2022-08-24,3292.00,3308.00,3250.20,3255.35,1691923,NSE
2022-08-23,3319.95,3341.90,3270.00,3284.60,1849256,NSE
2022-08-22,3365.00,3384.10,3347.40,3354.55,1536532,NSE
2022-08-19,3387.00,3421.50,3371.25,3385.75,1398410,NSE
2022-08-18,3390.00,3392.00,3362.00,3381.25,1430659,NSE
2022-08-17,3385.10,3417.95,3371.10,3401.10,1622326,NSE
2022-08-16,3411.00,3414.85,3387.50,3392.70,839942,NSE
2022-08-12,3419.00,3419.00,3381.25,3401.55,1472354,NSE
2022-08-11,3400.00,3428.70,3375.05,3422.50,1449248,NSE
2022-08-10,3385.00,3385.00,3335.00,3354.25,1878359,NSE
2022-08-08,3365.00,3378.90,3336.00,3374.45,1068836,NSE
2022-08-05,3361.20,3377.00,3355.00,3365.05,1106933,NSE
2022-08-04,3350.00,3387.90,3307.35,3354.95,2150567,NSE
2022-08-03,3280.00,3349.00,3277.05,3339.50,2895824,NSE
2022-08-02,3290.00,3312.90,3271.65,3291.80,1269114,NSE
2022-08-01,3327.00,3327.00,3271.00,3298.80,1306913,NSE
2022-07-29,3290.00,3317.30,3275.00,3301.90,2430257,NSE
2022-07-28,3216.00,3264.00,3201.65,3260.50,2106333,NSE
2022-07-27,3115.00,3194.10,3110.00,3188.85,1389808,NSE
2022-07-26,3164.70,3168.90,3096.50,3115.90,2639367,NSE
2022-07-25,3165.00,3186.45,3149.10,3166.75,1797504,NSE
2022-07-22,3185.00,3197.00,3143.50,3171.00,2075886,NSE
2022-07-21,3167.00,3184.00,3144.05,3177.30,2420640,NSE
2022-07-20,3107.80,3171.95,3098.05,3164.80,3402251,NSE
2022-07-19,3030.05,3078.95,3030.05,3074.25,1865074,NSE
2022-07-18,3023.00,3076.95,3014.30,3063.50,3202795,NSE
2022-07-15,3018.55,3028.90,2953.00,2994.60,4574806,NSE
2022-07-14,3056.00,3057.00,2967.00,2998.75,4764908,NSE
2022-07-13,3104.00,3110.00,3035.00,3038.75,3863530,NSE
2022-07-12,3114.90,3136.20,3080.25,3084.70,3734815,NSE
2022-07-11,3206.15,3225.00,3106.00,3113.80,6974600,NSE
2022-07-08,3300.00,3305.00,3250.00,3265.45,2136916,NSE
2022-07-07,3271.00,3319.40,3265.05,3287.85,1989921,NSE
2022-07-06,3218.50,3268.50,3202.25,3260.75,2182144,NSE
2022-07-05,3255.00,3272.00,3206.95,3216.30,2170627,NSE
2022-07-04,3312.00,3317.95,3225.05,3235.05,2622535,NSE
2022-07-01,3260.00,3333.00,3252.05,3315.10,1502879,NSE
2022-06-30,3272.00,3310.90,3255.00,3267.10,2719603,NSE
2022-06-29,3271.00,3333.00,3271.00,3290.50,2133994,NSE
